Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count,Recommended_Prods
5FKTRL49Y861,Riverbay Furniture Breakfast Nook Set in Charcoal,,https://walmart.com/ip/5FKTRL49Y861,Home,/Wood Dining Sets,$462.61,3.7,6 ratings,['Not available']
6QD9C4LTCQ9Z,5 Piece Black Folding Game Room Card Table and Chair Set,"The Folding Card Table and Chair Set is a convenient solution for times when you have more guests than table settings. The 5 piece set includes 4 metal folding chairs with black vinyl seats and backs and a square folding table with a padded, black vinyl cover. An attractive, powder coated finish on the table and chair legs protects them from scratches. Plastic floor glides protect your floor by sliding smoothly when you need to move the set. It can be used indoors or outside and is lightweight and easy to fold up, transport and store. This classic set comes in handy when you need additional table settings for family get-togethers or for poker night in the man cave. Multipurpose Table Set Set Includes: Square Table and 4 Chairs Lightweight Design Perfect for Community Centers, Activities, Games and Eating CA117 Sponge Foam Padding Designed for Commercial and Residential Use Folding Table 130 lb. Distributed Weight Capacity .1875"" Thick Black Vinyl Padded Table Top Black Powder Coated Legs Plastic Floor Glides Table Size: 33.5""W x 33.5""D x 27.75""H Folding Chair 300 lb. Static Load Capacity Black Metal Folding Chairs Vinyl Upholstered Seat and Back Chair Size: 17.25""W x 18""D x 31.25""H Back Size: 16.25""W x 14.75""H ",https://walmart.com/ip/6QD9C4LTCQ9Z,Industrial & Scientific,/Restaurant Seating,$97.02,5.0,2 ratings,"['5JKA1OHIO05J', '7GMFYVV5UWOA', '6V9K2YCKYOCL', '5AB28F8GOHVD', '5AR3XZZYGCQX', '1BQFVW1EV393', '2XCQDKU4O4PI', '75PWT5THNPS4', '4SXH47QOB04Z', '3CERSZIFVIJL', '2NTEH1T4JGOZ', '50T253VDII52', '74A0YK60JGAO', '7FYMAWLMKU9Y', '28THEJ50CASL']"
3CM22000NVT1,Ktaxon 3 Piece Wicker Chat Set Imperial Concubine Seat Browm with Cushions,"Introductions:Are you looking for a comfortable sofa set for your family? If so, this 1 Double Seat 1 Imperial Concubine Seat 1 Tea Table Rattan Sofa is highly recommended to you. Unlike normal leather sofa, this sofa will give you a different using experience. Adopting high quality PE rattan and iron frame, it features stable, sturdy and durable. With soft cushion, it also can ensure softness and comfortable seating experience. It can meet your daily demand. So what are you waiting for? Don't hesitate, it's worth buying! Features:  1. Made of high quality PE rattan and iron frame, stable, sturdy and durable 2. It has a long service time, durable in use 3. This sofa set can meet your daily need 4. Soft cushion ensures comfortable seating experience 5. Concise design and exquisite workmanship 6. It can coordinate with any style of decoration  Specifications:  1. Material: Pe Cane Iron Polyester Cloth 22D Sponge 2. Color: Brown Gradient 3. Cushion Fabric: Polyester 180g, Rice White 4. Sponge: 24D 5. Glass: 5mm Thick Tempered Glass 6. Cane: 8.5x1.1Pe Cane (Brown Gradient) 7. End Table: (27.17 x 15.55 x 15.75)""/(69 x 39.5 x 40)cm(L x W x H) 8. Princess Status : (47.24 x 25.2 x 25.2)""/ (120 x 64 x 64)cm(L x W x H) 9. Double Position : (48.62 x 25.2 x 25.2)""/(123.5 x 64 x 64)cm(L x W x H) 10. Pillow : (25.59 x 14.17 x 7.87)""/(65 x 36 x 20)cm(L x W x H)  Package Includes:1 x Tea Table1 x Princess Chair1 x Double Chairs2 x The Mat3 x Hold Pillow1 x Glass Includes:1 x Tea Table,1 x Princess Chair,1 x Double Chairs. Chair weight capacity: 330 lbs. Table: 27.17""L x 15.55""W x 15.75""H. Princess:47.24""L x 25.2""W x 25.2""H. Double Position: 48.62""L x 25.2""W x 25.2""H. ",https://walmart.com/ip/3CM22000NVT1,Patio & Garden,/Outdoor Sectionals,$209.99,5.0,2 ratings,"['19YX125XZE5B', '19UED12RU9GS', '3W0MSWY70J83', '4XX2BND790ZT', '0WQYQYEHTV7Q', '29T6WKLE6J25', '5NYBEC8K7R47', '4H49227NS1S9', '1SFNK9X7GIEJ', '63ZTWI7LOCPX', '0VNW0Y33YF6V', '7HV1GD0G1ZJ7', '2YE9AN3EYH4N', '5KKO7MZ4OOMH', '0WJ5HRDMMZS5']"
1QBDEQ5REJY2,Dining Table Set Dining Table Kitchen Table and Bench for 4 Dining Room Table Set for Small Spaces Table with Chairs Home Furniture Rectangular Modern,"【Kitchen Table Suitable for Your Eating Area】 The dining table Set is small enough for your tiny eating area but large enough for 4 average sized people. Two people you can both sit on one side together of the dining table.  【Easy to Assemble 】Exquisite hardware and detailed manual are included of the dining table. All parts of the kitchen table are listed and numbered and specific assembly steps are also shown in the instruction of the Dining Table Set.  【Easy to clean】The improved of the thickness of the wood of the dining table to make the Dining Table Set more resistant to daily use scratches.Easy to clean of the kitchen table.  【Easy To Storage and Keep Tidy】You can move your chair under the dining table when you finish your meal, which our kitchen table setlargely helps you save room space. Featuring smooth surface, our dining room table is easy to be kept clean.  【Dining table Set Package with Good Protection】The kitchen table come shipped in a mail box, with plenty of padding. Everything is laid out in a very organized manner. It's will have the good Protection of your dining room table.  This lovely dining table will be a welcome addition to your casual contemporary home.Place this dining table in your casual dining or entertaining space for an instant style update, creating a comfortable place for friends and family to gather.  dining table Dining Table Set dining room table kitchen table dining table and chair dining room table set Table Set modern dining table kitchen table and chairs for 4 Kitchen Table Kitchen Dining Table dining room table set dining table and chair Table Set modern dining table Kitchen Table Kitchen Dining Table  Dining Table Set Dining Table Kitchen Table and Bench for 4 Dining Room Table Set for Small Spaces Table with Chairs Home Furniture Rectangular Modern",https://walmart.com/ip/1QBDEQ5REJY2,Home,/Wood Dining Sets,$139.99,4.0,12 ratings,"['1HUHXVMWD928', '63GU85J61ATJ', '2BB63W9CP1JC', '5CRL0SE5UGPE', '5ZNCHOJZJUBS', '1Q8RUWBX4TY7', '67NUQ7RAHZC0', '5JAWUQ3D4EAR', '7IRIKUDJW6DC', '0VCTPL5RNN7Y', '2YHYVE7KV9RC', '6Z2SP859X5QE', '36UKJ4A3CGCS', '5C3XFTLF3SG2', '46I12LU79D68', '5C3XFTLF3SG2', '46I12LU79D68', '4SB37G3AJTDZ', '2I6SGEAJN4S0', '3JBV627YA6DW']"
3884E23N3RXG,"Benzara BM185657 Wooden Dining Set with Slatted Back Chairs, Brown - Pack of 5 - 29.53 x 29.53 x 47.24 in.","Contemporary furniture reflects designs that are current or en vogue. Grab this dining set to enrich the look of your home decor. Crafted from wood, this pack of table and four chairs will fit perfectly in any corner of the house. The chairs feature wood slatted backrests and beige microfiber upholstered seats, the set bears wooden tapered legs.  Features  This pack consist of one table and four chairs only The chairs feature a slatted backrest It is crafted from wood and upholstery Pack of 5  Specifications  Color: Brown Material: Wood and Microfiber Level of Assembly: Full Assembly Needed Mirrored: No Assembly Needed: Yes Country of Origin: Malaysia Overall Dimension: 29.53"" H x 29.53"" W x 47.24"" L Weight: 83 lbs - SKU: BNZ45414Contemporary furniture reflects designs that are current or en vogue. Grab this dining set to enrich the look of your home decor",https://walmart.com/ip/3884E23N3RXG,Patio & Garden,/Outdoor Wood Furniture,$333.41,0.0,0 ratings,"['1Z22J580PZCO', '37G0P6WUF9GP', '7EF6GV4M6QGX', '27RBPL6Q0WPS', '6NSU9Q37IBZB', '5AB28F8GOHVD', '3GU0H0UOY6BR', '2TO5QZ55XDPS', '21PR98V95HOW', '5TRS9LT055YH', '1XPAAXE63KGQ', '23BUBP2CI6OH', '68A0A85KPZS6', '664C4S8CPQ20', '3NBCBNN0TD3C', '3Z377GVF3CKF', '23BUBP2CI6OH', '1XPAAXE63KGQ', '68A0A85KPZS6', '664C4S8CPQ20']"
3ZET2EECIHIW,Firenze 5 Piece Aluminum Patio Dining Set,"The Firenze 5 Piece Aluminum Patio Dining Set is made of cast aluminum and includes four comfortable chairs along with a contemporary mesh table. The lovely bronze finish looks beautiful with any outdoor décor motif so you’ll have a convenient way to serve meals and entertain in style.  Dimensions  Chair: 26.38W x 22.44D x 34.65H in. each Table: 47.64 diam. x 29.92H in.  5-piece set seats 4 Durable cast aluminum construction is finished in a rustic bronze color Includes round table Mesh chairs add a stylish, modern look Some assembly required ",https://walmart.com/ip/3ZET2EECIHIW,Patio & Garden,/5 Piece Patio Dining Set,$763.57,4.8,6 ratings,"['1ZRLXS0BKO4P', '1296A1QJCVD3', '4CTHDIY28WDW', '4PB2URAG8ENN', '67X8733E1RMQ', '5MHGBUD1F1D0', '3HAHL7KGNQZP', '6LKGJNY3QGBL', '23CHXJGXXJS5', '1UEDRH1M25XQ', '132FWDJ6KAA4', '4R5YS6NFHWLX', '1XFVSKUGLXQI', '0YXXLB20XXF3', '78O2TQ04XLE0', '5NYBEC8K7R47', '1MD79ACKK35V', '4H49227NS1S9', '2CQSFGC6ZZ72', '4LRSXZIE1VLG']"
3Q6EJXY4YN8P,"Flash Furniture 30"" Round Metal Indoor-Outdoor Bar Table Set with 2 Cafe Barstools, Multiple Colors",,https://walmart.com/ip/3Q6EJXY4YN8P,Industrial & Scientific,/Restaurant Seating,$222.45,0.0,0 ratings,['Not available']
1F7T2B0HKLGL,"Modway Maine 5-Piece Outdoor Patio Dining Set, Multiple Colors",,https://walmart.com/ip/1F7T2B0HKLGL,Patio & Garden,/Shop All Metal Patio Furniture,$780.03,5.0,3 ratings,['Not available']
3W60O9ACMU9T,"Manor Park 5-Piece X-Back Wood Outdoor Patio Dining Set, Brown","Improve your backyard with this five-piece simple patio dining set. Made from acacia wood, this set is constructed with crisscross designs and simple lines for style and durability. The crossed design is featured on the back of the chairs for a modern, yet classic feel. Enjoy hanging out with friends and family on this patio set while basking in the sunshine. The two chairs have plush cushions, so you can sit in comfort. Includes outdoor dining table and four chairs. Manor Park 5-Piece X-Back Wood Outdoor Patio Dining Set - Brown   Made out of acacia wood for a gorgeous natural grain finish With an exceptionally durable construction, resistant to a variety of outdoor elements Perfect for any outdoor space Set includes four x-back chairs and dining table Exposure to extreme temperatures not recommended Ships ready-to-assemble with step-by-step instructions Dimensions: Table: 30""H x 60"" W x 34"" L Chair: 37"" H x 24"" W x 27"" L WGHT: 26 Material: Acacia Wood, Polyester ",https://walmart.com/ip/3W60O9ACMU9T,Patio & Garden,/5 Piece Patio Dining Set,$782.66,0.0,0 ratings,"['4K673TER6WRK', '6JV28LL3CE3P', '5O3L8YJA24ZR', '64P4BGHAOG9Z', '7711VO4N2KZK', '132FWDJ6KAA4', '4R5YS6NFHWLX', '0YXXLB20XXF3', '2CQSFGC6ZZ72', '31OMGCQZ4BG7', '5XO45FXP5QV8', '4LRSXZIE1VLG', '7C70XUKPPPIH', '162ZTLIXZU0K', '1MBG5X30M202']"
3GU0H0UOY6BR,Angel Line Kayla 5 Piece Dining Set,,https://walmart.com/ip/3GU0H0UOY6BR,Patio & Garden,/Outdoor Wood Furniture,$269.00,5.0,2 ratings,['Not available']
2WIJAAJ0ZK4G,Hand Scraped Natural X-Back Chair,,https://walmart.com/ip/2WIJAAJ0ZK4G,Home,/Wood Dining Sets,$68.99,0.0,0 ratings,['Not available']
7IRIKUDJW6DC,Baxton Studio Arvid Mid-Century Modern Gray Fabric Upholstered 3-Piece Wood Dining Nook Set,"Enjoy weekend brunches and casual dinners with the Arvid 3-piece dining nook set. Featuring a clean, streamlined design, the Arvid set includes a table and a 2-piece corner sofa bench. Each piece is built from wood in a walnut brown finish, ensuring strength and durability. The sofa bench is upholstered in a soft, grey polyester fabric that is easy to coordinate with a wide range of color palettes. Inspired by stylish mid-century modern design, the bench showcases button tufting and tapered legs. This cozy set is designed to be placed in the corner of your kitchen or dining area, allowing you to maximize your space while still maintaining a chic set-up. The Arvid 3-piece dining nook set is made in Malaysia and requires assembly. Table: 27.75"" High x 47.25"" Wide x 27.5"" Deep; Legs: 24.5"" High; Table Weight: 41.9 lbs.; Corner Bench: 31.5"" High x 53.5"" Wide x 26.4"" Deep; Seating Dimensions: 16.5"" High (from Floor) x 46.5"" Wide x 20"" Deep; Back: 15"" High; Legs: 10"" High; Corner Bench Weight: 105.8 lbs.Mid-century modern dining nook set includes table and 2-piece corner sofa bench; Sofa features an L-shape configuration; Constructed from solid rubberwood, plywood, and MDF wood; Walnut brown finish",https://walmart.com/ip/7IRIKUDJW6DC,Home,/Wood Dining Sets,$952.73,0.0,0 ratings,"['6P89HKQXXU80', '2S38PPDJDIY0', '74JUYOK1UBK5', '5FKTRL49Y861', '3TIO2QT9CU82', '1Q8RUWBX4TY7', '67NUQ7RAHZC0', '5JAWUQ3D4EAR', '0VCTPL5RNN7Y', '30EWXCVVXZKK', '16VDZC0085Z8', '6RRWTW161X9L', '3R2SW7R8ST47', '6PPE228YDO14', '3RO9A7KFKIKF', '3T9MBS5SCO45', '3JBV627YA6DW', '4VGLK6FODODX', '403WCAOKH6IX', '17UK34ION2NM']"
36MB6ZU683HY,"Flash Furniture 24"" Round Silver Metal Bar Table Set with Wood Top and 2 Stools",,https://walmart.com/ip/36MB6ZU683HY,Industrial & Scientific,/Restaurant Seating,$270.04,0.0,0 ratings,['Not available']
6T7E28PDPSGZ,Crosley Furniture Palm Harbor 5 Piece Wicker Patio Dining Set,"Experience the thrill of a summer getaway without leaving the comfort of your own backyard. Crosley’s Palm Harbor patio dining set offers the utmost in outdoor entertaining. Finely crafted with intricately hand-woven wicker over a durable steel frame, this versatile combo is sophisticated yet perfectly practical.  Features :   Finish: Brown Material: PE Wicker 30%, Steel 70% Set Includes: 1 dining table and 4 stackable chairs UV-resistant outdoor resin wicker Durable steel frame Folds for convenient storage Generous seating area for comfort   Specifications :   Patio Dining Table Dimensions : 28"" H x 41"" W x 41"" D Patio Dining Chair Dimensions : 32.5"" H x 23.3"" W x 21"" D Product Weight : (Patio Dining Table) 26 lbs Product Weight : (Patio Dining Chair) 9 lbs Product Dimension : (Umbrella Hole) 2""  Crosley Furniture Palm Harbor 5-Piece Cafe Dining Set:  UV resistant outdoor resin wicker Durable steel frame 41"" wide table with 4 stackable chairs Folds for convenient storage 2"" umbrella hole Generous seating area for comfort ",https://walmart.com/ip/6T7E28PDPSGZ,Patio & Garden,/Shop All Wicker Patio Furniture,$381.86,3.5,4 ratings,"['6PXRSR3N4F8I', '1ATGGE4ZO4S4', '4O7BDZLHUD6V', '4QAN3SEUBNPV', '2P5KLE0YDVFQ', '26VGSPU037B5', '159MBJR81SY6', '5YVGPVH96PIA', '6ZR3BNP9TA9W', '23UZIATCQ9P2', '6OLY81VE5Y5C', '78O2TQ04XLE0', '1XFVSKUGLXQI', '132FWDJ6KAA4', '5KKO7MZ4OOMH', '63ZTWI7LOCPX', '5NYBEC8K7R47', '1MD79ACKK35V', '5I9KGQ49XNC7', '4R5YS6NFHWLX']"
5B5MKLOD9EKG,"Myco Furniture HR300-CC 20 x 18 x 37 in. Harper Counter Height Chair, Black - Set of 4","Style your home with furniture that exemplifies your exquisite taste. Choose from an amazing array of relaxing and luxurious beds, sofas, tables and more to the get a perfect piece of fixture for every space in your home or office.  Features  Upholstered Chair Set of 4  Specifications  Color: Black Material: MDF, Rubberwood Dimension: 20"" L x 18"" W x 37"" H Country of Origin: Malaysia Weight: 51 lbs - SKU: MYCF3356 Upholstered chair Solid back chair Warranty: Six months limited Made from MDF and rubber wood Made in Malaysia Assembly required 20 in. W x 18 in. D x 37 in. H (11 lbs.) ",https://walmart.com/ip/5B5MKLOD9EKG,Home,/Wood Dining Sets,$151.28,0.0,0 ratings,"['5H45BWEHI2ZO', '5TO7L20NFTOO', '5IZI5A7DB98J', '1C4RNFZH6AK8', '1D4UGDT6AMVL', '1IY9ALQDML08', '0SP9Z7FC85JD', '55LFKA4827UC', '4VUBGY15OTQU', '1X9XMI0K80I8', '1Q8RUWBX4TY7', '67NUQ7RAHZC0', '5JAWUQ3D4EAR', '7IRIKUDJW6DC', '0VCTPL5RNN7Y', '3JBV627YA6DW', '3T9MBS5SCO45', '403WCAOKH6IX', '46I12LU79D68', '36UKJ4A3CGCS', '36UKJ4A3CGCS', '46I12LU79D68', '3MCHU04RK4G4', '4VGLK6FODODX', '2NE0ATY61YFH']"
0REZSWGEGTLU,Safavieh Arvin Outdoor Modern Foldable 5 Piece Living Set,,https://walmart.com/ip/0REZSWGEGTLU,Patio & Garden,/Shop All Wood Patio Furniture,$517.20,4.1,12 ratings,['Not available']
2P5KLE0YDVFQ,"Crosley Furniture Griffith Outdoor Patio Dining Set, Multiple Colors",,https://walmart.com/ip/2P5KLE0YDVFQ,Patio & Garden,/5 Piece Patio Dining Set,$345.46,4.8,20 ratings,['Not available']
1MERPK1MQAX8,Disney Frozen II Upholstered Chair with Sculpted Plastic Frame by Delta Children,"When your little one needs a break from the icy kingdom of Arendelle, they can lounge in this Frozen II Upholstered Chair with Sculpted Plastic Frame by Delta Children! A cozy toddler chair, it features a durable, plastic frame and padded slipcover that showcases colorful graphics of everyone’s favorite princesses, Anna and Elsa. Fans of Frozen will love this cozy chair, it’s the ideal seat for reading, watching movies or just relaxing. Some assembly required. About Frozen: This tale of sisterly love and adventure has warmed hearts all around the world, and now Frozen fans can join their favorite Arendelle friends to experience the magic over and over again with Frozen-inspired chairs, beds, toy storage and more from Delta Children. RECOMMENDED USE: For toddlers 18 months+ | Holds up to 100 lbs. COZY SEAT: Slipcover with foam padding built in creates a comfortable chair DURABLE CONSTRUCTION: Molded plastic frame withstands years of use  FOR THE FROZEN FAN: Chair features colorful graphics of Anna, Elsa and Olaf  EASY TO ASSEMBLE: Some assembly required; no tools needed PERFECT SIZE: Assembled dimensions: 22.5""W x 16""D x 17.25""H SAFE FOR YOUR CHILD: Meets or exceeds all safety standards set by the CPSC ",https://walmart.com/ip/1MERPK1MQAX8,Baby,/Toddler Seating,$49.98,5.0,2 ratings,"['2UPGHX9QIJON', '5XQ3CCYPM1C2', '3OXOIJZ09XPL', '28ES1RYT9KMK', '4111YNOJSCGZ', '6ULSU9QYQKQW', '6AWUTVL91P51', '2MIL4NO06M72', '4GJYT2H314P1', '4GJYT2H314P1', '4T71TBVNEYC3', '6AWUTVL91P51', '6NNAYHGAZZ50', '3OXOIJZ09XPL', '4J2W651X1WHX', '57ST2EA3I39E', '28ES1RYT9KMK', '2E6KDBTJ03CK', '2W9LWF25UUNC']"
7ABATUYJLDMW,"Marshmallow Furniture, Children's Transforming Flip-See-Do Frozen 2 Foam Chair, by Spin Master","Your child will be excited to sit and watch their favorite Disney movie in the Frozen 2 themed Marshmallow Flip-See-Do foam chair. This new fun and versatile seating option is designed just for kids to help turn their favorite chair into so much more. The innovative 4-in-1 design allows kids to use this as a chair, ottoman, foot stool, or play platform for toys. The design features a sturdy built-in cup holder, so drinks or snacks are always within reach. This fun and functional foam chair is incredibly durable and easy to clean. As an added convenience, the slipcover is designed with a safety zipper to protect your little one. To unlock, insert a paperclip into opening, pull upwards and slide to unzip. The cover is machine washable using mild soap and water. The Marshmallow Flip-See-Do is more than just a chair! Kids also love using it as an ottoman, foot stool, and even a play platform for toys. Made from soft and durable lightweight foam, Marshmallow furniture makes the comfiest of seats and is easy for your toddler to pick up and move. All Marshmallow furniture comes with a removable and machine washable slipcover featuring a safety-lock zipper to protect your little one. The best seat in the house for your child to watch their favorite movies. They can enjoy their favorite drink or snack along with Anna, Elsa, Olaf, Kristoff and Sven. Perfect for kids from 18 months to 5 years old. ",https://walmart.com/ip/7ABATUYJLDMW,Baby,/Toddler Seating,$37.99,1.0,1 ratings,"['4111YNOJSCGZ', '6ULSU9QYQKQW', '6AWUTVL91P51', '2MIL4NO06M72', '4GJYT2H314P1', '6AWUTVL91P51', '767P89M0IGZF', '4GJYT2H314P1', '4T71TBVNEYC3', '2E6KDBTJ03CK', '1XAZ0O6G3HOM', '1WWE5775PX0W', '6U68EPZYLWTP', '4B8H8CC3YI3N', '3EO7QMW7HPLF']"
2SHOCZ48X1TG,Crosley Bates Chair In White (Set Of Two),,https://walmart.com/ip/2SHOCZ48X1TG,Patio & Garden,/Metal Patio Chairs,$128.89,4.5,13 ratings,['Not available']
6IYEKDO88LHF,UBesGoo 4cps Dining Chairs Metal Stackable Cafe Side Accent Chair Red,"UBesGoo 4pcs Dining Chairs Industrial Metal Stackable Cafe Side Accent Chair Ndustrial Style Red     Features:   Elegant Steel Metal Chair:Best choice for home, bar, patio, dorm room and kitchen chairs. Great for bistro patio, cafÃ© and restaurants chairs Stable & Durable:Each chair leg is attached non-marking feet cap, which will protect your wood floor from scuffs and scratches. And it also prevents the harsh sound when moving the chairs. Size:This product has a gravity of 350lbs, the overall size of the product is 17.5"" x 20"" x 32"" sitting face size of 13.5"" x 13.5"", sitting height of 17.75"" Premium Construction:Quick to assembly and each metal chair has a X-brace under the seat that provides additional support and stability. Comfortable Design:Designed to provide support for your back, perfect height and radian armrest will make you comfortable. Warm Prompt:Please confirm the product size before purchasing, to make sure the size of our product is in line with your requirements   Specifications:  Condition:New Dimensions: (17.5 x 20 x 33)"" / (44 x 51 x 85)cm (L x W x H) Sitting Face Size: (13.5 x 13.5)"" / (34.3 x 34.3)cm (L x W) Seat Height: 17.75"" / 45.1cm Color: Red Material: Steel Single Chair Weight: 4.4kg / 9.7lbs Quantity: 4pcs Suitable for: Restaurants, Pubs, Cafes And Multiplayer Gatherings, As Well As Business Activities   Package Includes:4 x Chairs4 x Hardware Packs 4 x Wrenches1 x Manual  Introductions: Thisretro industrial-style chair features a high-quality steel and lacquerprocess, and the X-type bracket under each product seat adds extrafirmness to the product, and the high backrest design helps relievefatigue. With the help of high quality hardware accessories, we caneasily assemble the finished. This product has a gravity of 350lbs, theoverall size of the product is 17.5"" x 20"" x 32"" sitting face size of13.5"" x 13.5"", sitting height of 17.75"", the bottom of the foot usingplastic pads, can prevent sliding, to avoid damage to your floor orcarpet, this product is easy to clean. Compact size and stackable designcan help you save a lot of storage space, suitable for restaurants,pubs, cafes and multiplayer gatherings, as well as business activities. High-quality powder coated steel,easy to assemble and rugged product structure Each chair leg is attached non-marking feet cap Under the seat X-type bracket, add additional product firmness ",https://walmart.com/ip/6IYEKDO88LHF,Patio & Garden,/Metal Patio Chairs,$109.99,0.0,0 ratings,['Not available']
0XMXY4TXHTMO,JoJo Siwa Collapsible Saucer Chair,"The Nickelodeon JoJo Mini Saucer Chair has a colorful image of the JOJO displayed on the chair. Every child will love using this chair because it has their favorite character and for the comfort of the chair. This portable and collapsible chair can be used in any room of the house and can be taken with you anywhere. This chair is made of 100 percent polyester and is extremely durable because of the grips located on the bottom of the chair. This Nickelodeon JOJO Mini Saucer Chair is fun and comfortable, making it the perfect accent to a room. Features Nickelodeon JOJO Design Portable seat Made out of 100% polyester and metal Safety lock mechanism 81 lb max weight Collapses for easy storage Size: 30 x 30 x 30 ",https://walmart.com/ip/0XMXY4TXHTMO,Baby,/Toddler Seating,$43.87,4.4,7 ratings,"['2MIL4NO06M72', '55G1JLXMQIWY', '2RCBXO8KIP08', '2BLJHRQE0UED', '2F7FU8RNMQ06', '56QDGRE1S1YV', '4OELHSRJDLTS', '2JLDU18IPQSQ', '6SKOM2KUQUEE', '75IZARQWZMPZ', '1OH404AGEEF5', '4G740977HI0G', '2E6KDBTJ03CK', '6AWUTVL91P51', '3IBIVTVV5B15', '4NSBHCVYF44Y', '2E6KDBTJ03CK', '3EO7QMW7HPLF', '4GJYT2H314P1', '6AWUTVL91P51', '4T71TBVNEYC3', '767P89M0IGZF', '5VCIIISS4PNM', '1WWE5775PX0W', '4J2W651X1WHX', '4111YNOJSCGZ', '6ULSU9QYQKQW', '4GJYT2H314P1', '4NSBHCVYF44Y', '1XAZ0O6G3HOM']"
204ZPWCYOPEC,Brighton Home Toddler Rocker - Dump Truck,"The Brighton Home Toddler Rocker - Dump Truck is great for cozying up. Designed for toddlers ages one to three, this rocker features a solid wood construction that's built to last. Its colorful dump truck themed pattern adds a playful touch, and the microfiber upholstery is easy to clean. Chair dimensions: 22W x 15.5D x 23.5H in. Kid-friendly microfiber fabric Sturdy solid wood construction Designed for toddlers ages 1 to 3 Navy blue and green dump truck patterned microfiber ",https://walmart.com/ip/204ZPWCYOPEC,Baby,/Toddler Seating,$95.51,0.0,0 ratings,"['5IR6N03QUPGO', '5VCIIISS4PNM', '3EO7QMW7HPLF', '133TV9YM2XXQ', '4T71TBVNEYC3', '5EIHCRVMCSAS', '19F6ECBLAZQS', '4COCYSWOOXEW', '598SGPWI8HUU', '2C56XQESMYH2', '4111YNOJSCGZ', '6ULSU9QYQKQW', '6AWUTVL91P51', '2MIL4NO06M72', '4GJYT2H314P1', '2E6KDBTJ03CK', '4GJYT2H314P1', '3EO7QMW7HPLF', '6AWUTVL91P51', '4T71TBVNEYC3', '1WWE5775PX0W', '4J2W651X1WHX', '1XAZ0O6G3HOM', '6NNAYHGAZZ50', '4B8H8CC3YI3N']"
14YMGL9SV2IP,2xhome Set of 2 Black Mid Century Modern Industrial Plastic Dining Chairs Eiffel Molded With Arms Armchairs Chrome Metal Silver Legs Desk Accent Chair for Kitchen Furniture Office Living Room DSW,,https://walmart.com/ip/14YMGL9SV2IP,Industrial & Scientific,/Restaurant Seating,$153.99,0.0,0 ratings,['Not available']
5ISIVQ15CB6S,"Cascada Outdoor Wicker Swivel Club Chair with Water Resistant Cushions, Light Brown, Ceramic Grey",,https://walmart.com/ip/5ISIVQ15CB6S,Patio & Garden,/Outdoor Swivel Chairs,$309.99,0.0,0 ratings,['Not available']
7048XOLM8GRQ,Blazing Needles 78 x 58 in. Oversize Double Papasan Micro Suede Cushion,,https://walmart.com/ip/7048XOLM8GRQ,Patio & Garden,/Outdoor Chair Cushions,$143.49,3.8,16 ratings,['Not available']
6EKWP1DZI0XY,"Erommy Rocking Chair,Mid Century Accent Chair,Glider Rocker with Ottoman,Seat Wood Base,High Back Linen Armchair,Beige",,https://walmart.com/ip/6EKWP1DZI0XY,Baby,/Baby Clearance,$49.99,1.0,1 ratings,['Not available']
2XCQDKU4O4PI,Flash Furniture HERCULES Series 880 lb. Capacity White Plastic Stack Chair with Titanium Frame,,https://walmart.com/ip/2XCQDKU4O4PI,Industrial & Scientific,/Restaurant Seating,$40.95,4.7,28 ratings,['Not available']
463H8RDF4OSG,Blazing Needles 48-inch Solid Papasan Cushion,,https://walmart.com/ip/463H8RDF4OSG,Patio & Garden,/Outdoor Chair Cushions,$66.99,4.6,157 ratings,['Not available']
1EY8Q1P4V14I,Better Homes & Gardens Harbor City Patio Lounge Chair with Cushions,"The Better Homes & Gardens Harbor City Patio Lounge Chair is comfortable and a wonderful place to relax any time of day. The sleek linear shape satisfies the modernist eye and pairs perfectly with other pieces from the collection. Sink into plush all-weather cushions that won?t fade away from sitting in the sun all day. Dark brown synthetic wicker is hand-woven in a smooth pattern. The strong steel frame is completely hidden out of sight. The Better Homes & Gardens Harbor City Patio Lounge Chair is perfect for use on your patio, porch, or by the pool. Oversized all-weather lounge chair with plush and inviting cushions Wide arm rests are perfect for balancing a drink Hand-woven with all-weather polyethylene wicker Hidden steel frame won?t corrode or blister in any weather UV-treated, brown powder-coated frame resists rusting Brown wicker and beige cushions complement any outdoor setting Comfortable chair for the patio, porch, deck, lanai, terrace, or garden Non-fading olefin cushion covers are easy to spot clean with mild soap and water Resilient all-weather polyester fiberfill Indoor/outdoor use Coordinates with other pieces in the Better Homes & Gardens Harbor City outdoor furniture collection Weighs 29 lbs. Arrives assembled 1-year limited warranty Clean with mild soap and water Dimensions 35.4"" L x 29.1"" W x 24.4"" H ",https://walmart.com/ip/1EY8Q1P4V14I,Patio & Garden,/Shop All Outdoor Lounge Chairs,$235.00,4.4,93 ratings,"['2JUK9JC9WGV1', '6U8FRD9431LW', '3NXJ1W4P1M11', '1TWOKGX262T4', '27PQ9DITQKYM', '3KY9TUFOZLB8', '4QRI2DFY6DC6', '5I670CDIQ337', '3C0HW7EX5YS9', '1KJ97A3WDANV', '45BT26JYS4EU', '3C40I7435P1W', '1U88SW91DL43', '4WBAU98UKQ2D', '1HL8FQVOJKKA']"
