Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count
6TZAQ3UDGN8P,"Equity Tilt LED Alarm Clock, Black","Make sure that you never wake up late with the Sharp Equity LED Alarm Clock. It features a display that tilts 15 degrees forward and 15 degrees backward. This black alarm clock has a nine minute snooze function and requires a 9V battery for back-up. Equity Tilt LED Alarm Clock, Black:  1.8"" LED tilt display Tilts 15 degrees forward and backward High/low display dimmer Tilt alarm clock has a repeat 9-minute snooze Requires 9V battery for back-up AC 120V, 60Hz ETL approved 2-year limited warranty ",https://walmart.com/ip/6TZAQ3UDGN8P,Electronics,/Radios,$5.75,4.1,40 ratings
67RMSRDSUI1X,"Apple Ear-Pods In-Ear Earbuds with Mic and Remote Earbud Headphones iPhone iOS, White (New Open Box)","Apple EarPods In-Ear Earbuds with Mic and Remote Earbud Headphones iPhone iOS, White (New Open Box)  New open box item. May come in original retail box or non-retail packaging (white/clear bag). Box may show wear.   Ergonomic design that is built to fit the geometry of the ear , Engineered to maximize sound output and minimize loss , Inline remote controls phone calls, playback and volume. The Apple Earpods with Remote and Mic are Apple's signature headphones. Uniquely shaped to fit your ear canal, these ear pods are engineered to enhance your music while reducing sound loss. With its built-in remote and microphone you can accept phone calls and control the playback and volume of your music.  Line-in remote and microphone Accept phone calls and control the playback and volume of your music Deeper, richer bass tones  Line-in remote and microphone New open box item. May come in original retail box or non-retail packaging (white/clear bag). Box may show wear. Deeper, richer bass tones Accept phone calls and control the playback and volume of your music ",https://walmart.com/ip/67RMSRDSUI1X,Electronics,/Headphones,$12.00,3.7,15 ratings
1ME5A130ZUP9,RHYTHM Bluetooth Wireless Headphones with Sound Activated Light-Up Owl Design,"RHYTHM Bluetooth Headphones deliver the ultimate bluetooth headset experience, giving you high quality wireless headphones with sound activated lights for a fun and unique listening experience! Our wireless headset comes equipped with comfortable bluetooth earphones, a wireless microphone for phone calls, and a play/pause/answer button for even easier usage. With up to 4 hours of battery life, our bluetooth headset with microphone makes for a great pair of kids headphones for gaming or a set of high quality headphones with microphone for professional calls. The unique sound-activated lights of our headphones for kids and adults give you an awesome listening experience, whether you need studio headphones for music or a new PC headset for long hours of gaming. Compatible with any bluetooth transmitter, our wireless headset provides the high quality headphones bluetooth users can trust to deliver great sound for hours. Whether you’re a diehard music fan in need of some high quality headphones, or a bluetooth headphones wireless user looking for a new accessory to your gaming PC, the RHYTHM Bluetooth Wireless Headphones have you covered!Unique sound-activated lights Compatible with all Bluetooth devices",https://walmart.com/ip/1ME5A130ZUP9,Electronics,/Headphones,$19.96,5.0,1 ratings
5QPP2HKY1GX4,Apple Earpods 3.5mm With Mic White Brand New Pack of 2,,https://walmart.com/ip/5QPP2HKY1GX4,Electronics,/Earbuds and In-ear Headphones,$13.99,3.7,12 ratings
1YM3KY4ZA8TP,"Airpods Case Silicone, Airpods 1st Case Fur Ball, Njjex Cute AirPods Silicon Case with Airpods Accessories Gold Keychain/Skin/Pompom (Front LED Visible) -Purple",,https://walmart.com/ip/1YM3KY4ZA8TP,Electronics,/Airpods Cases,$6.58,0.0,0 ratings
2MV619TZTVB6,Tzumi ProBuds Auto Pairing Wireless Earbuds,"Now you can enjoy true wireless freedom to talk, listen to music and take phone calls with high quality audio thanks to the ProBuds Bluetooth 5.0 earbuds. These state-of-the-art earbuds come with a compact charging carrying case which makes them perfect to carry along wherever you go. Perfect for keeping up with everyday life, they can accompany you on your daily commute, while driving, at the gym, or when relaxing. Forget about wires and tangled cables, these earbuds will stay put whilst giving you great quality audio. Each earbud can be used separately allowing you to share calls and music with your friends or loved ones. The voice assistant function allows you to answer calls hands-free while enjoying up to three hours of talk and play time with crisp clear audio. Wireless build, no cables, or tangled wires Portable charging case keeps the wireless earbuds charged Compatible with any device that supports Bluetooth 5.0 Includes voice assistant feature Auto-Pairing Each earbud can be used separately Up to 3 hours of talk/play Charging Time: 1 hour ",https://walmart.com/ip/2MV619TZTVB6,Electronics,/Earbuds and In-ear Headphones,$19.88,3.7,25 ratings
5Y5OXTI2HPER,"Acuvar wired earbuds Headphones with passive noise cancelling, in-line microphone and play/pause button (Silver)","Acuvar in-ear wired Headphones  -The Acuvar in-ear wired Headphones have passive noise cancelling using the sealing power of silicone with its comfortable  Silicone ear tips you'll get great comfort and silence any outside noise giving you a greater listening experience and  powerfull Deep Bass performance -It features a Serrated flat 3.75 Feet cable, you will never have to worry about untangling your cables before enjoying your music. -Make hands free calls with the in-line microphone and play/pause, Answer/Hang Up button. -You can listen to any type of media from thousands of devices including all Apple iOS, Android and Microsoft Smartphones  *(some newer devices need adapters, adapters not included) Acuvar in-ear wired Headphones-The Acuvar in-ear wired Headphones have passive noise cancelling using the sealing power of silicone with its comfortable Silicone ear tips you'll get great comfort and silence any outside noise giving you a greater listening experience and powerfull Deep Bass performance -It features a Serrated flat 3.75 Feet cable, you will never have to worry about untangling your cables before enjoying your music.-Make hands free calls with the in-line microphone and play/pause, Answer/Hang Up button. -You can listen to any type of media from thousands of devices including all Apple iOS, Android and Microsoft Smartphones*(some newer devices need adapters, adapters not included) ",https://walmart.com/ip/5Y5OXTI2HPER,Electronics,/Headphones,$5.99,4.2,161 ratings
3JFHF8ZFFWVO,"EEEkit USB Headset with Microphone Noise Cancelling & Mic Mute Volume Control, Computer Headphone for Call Center Office Business PC Calls Teams Skype, Clearer Voice, Light and Comfort",,https://walmart.com/ip/3JFHF8ZFFWVO,Electronics,/Noise Cancelling Headsets,$13.97,3.2,14 ratings
4TF03OGS0T7O,Zoom H4N PRO Digital Multitrack Recorder,Zoom H4N PRO Digital Multitrack Recorder,https://walmart.com/ip/4TF03OGS0T7O,Electronics,/Voice Recorders,$189.00,4.3,3 ratings
1MTUUPC6HIM9,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone","Perfect soundThe high precision 50mm drivers of the K10 bring you vivid and clear sound, bringing to life shots and explosions as they whizz by you in game. Designed for comfortErgonomically designed, with super soft over the ear pads, the K10 are some of the comfiest headphones we've ever made, ensuring your absolute comfort after long gaming sessions. Durable and noise reduction microphoneThe awesome in built mic is super flexible, so you never have to worry about pop while chatting to your friends. And with the multi-function in line remote you can keep your eyes on the prize and access your sound or mic settings for extra functionality. Superior compatibilityCompatibility ahoy! Fitting pretty much every device with a 3.5mm headphone/microphone port, it'll work with your awesome gaming rig, laptops, ps4, the new X-Box one, your mobile phone, Mac OS, iOS, and moreeeee!  WarrantyAny problem please contact customer service via xpreenofficial@gmail.com for assistance Specifications:Model: ONIKUMA K10Speaker Size: 50mmSensitivity: 105+/-3dbMicrophone: 6.0*2.7mmImpedance:32Ω+/-15%Cable Length: 2.1M+/-15%Directionality: Omi-directionalMicrophone Impedance: 2.2kΩFrequency Range: 20Hz-20 KHzLED Working Voltage: DC5V+/-5%Working cuttent:≦100mAMicrophone Sensitivity: -42+/-3dBWorking Current: headset Jack: USB+3.5mm 4PinCable length: Approx. 2.2m / 7.2ftPackage size: 18.5*10.5*21cm /7.2*4.1*8.2inPackage weight: 550g / 1.21Lb  Package Content1 x ONIKUMA K10 Gaming Headsets1 x Splitter Cable1 x User Manual PS4 Setting:Before apply the headset on your PS4, please test it with your cellphone to ensure it function well.2. Insert the headset own 3.5mm jack plug into the Gamepad, then long press the PS button or enter the system Settings.3. There is a peripheral machines, choose ""Adjust Sound and Devices"", ""output to the the headphones"", then change to the headphones"", then change it to ""all audio"". for Microsoft Xbox 1, Sony Playstion 4 Pro, PC Gaming Platform Noise Cancellation Surround Sound For Gaming Adjustable Headband Built-In On/Off Switch Extra Bass ",https://walmart.com/ip/1MTUUPC6HIM9,Electronics,/PC Gaming Headsets,$45.99,4.9,9 ratings
4IUEFJMJWKRK,AirPods Case [Front LED Visible] GMYLE Silicone Protective Shockproof Earbuds Case Cover Skin with Keychain Kit Set Compatible for Apple AirPods 1 & 2 (Pastel Green),,https://walmart.com/ip/4IUEFJMJWKRK,Electronics,/Headphone Cases,$6.98,4.5,36 ratings
6ZLXU0EE2AQV,for JBL Power Cord Replacement Charger Adapter Supply for Xtreme Xtreme 2 Xtreme Portable Wireless Speaker (Black Blue Red) 19V AC DC," 【Fit Models:】JBL Xtreme , Xtreme 2 , Xtreme Special Edition Portable Wireless Speaker , JBL Xtreme Portable Wireless Bluetooth Speaker;JBLXTREMEBLKUS , JBLXTREMEBLUUS , JBLXTREMEREDUS , JBLXTREME2BLKAM , JBLXTREME2BLUAM , JBLXTREME2GRNAM;JBL BY HARMAN PN: NSA60ED-190300 , KCC-REM-JQH-NSA60ED-190300 ,NSA60ED190300  【Condition:】 Brand New AC Adapter For JBL Extreme/Extreme 2 all series  【Input:】 AC 100V -- 240V, 50-60Hz 【Output: 】DC 19V -- 3.42A 【Power: 】65W 【AC Power Cord:】 6 Feet power cord 【Service:】 12 months warranty/24hrs e-mail customer service     *Fits Following Models:  JBL XTREME Series: JBL XTREMEBLKUS(Black) JBL XTREMEBLUUS(Blue) JBL XTREMEREDUS(Red)   JBL XTREME 2 Series: JBL XTREME2BLKAM(Black) JBL XTREME2BLUAM(Blue) JBL XTREME2GRNAM(Green)  JBL Xtreme Special Edition Portable Wireless Speaker (Black, Blue, Red) JBL Boombox Portable Bluetooth Waterproof Speaker APIJBLBOOMBOX IC;6132A-JBLBOOMBOX    Harman Kardon Onyx Studio series: Harman Kardon Onyx Studio HKONYXSTUDIOG1 Harman Kardon Onyx Studio 2 ONYXSTUDIO2BLKUS Harman Kardon Onyx Studio 3 HKONYXSTUDIO3BLKAM Harman Kardon Onyx Studio 4 HKOS4BLKBSG Harman Kardon Onyx Studio 5 Onyx5 Harman Kardon Aura Studio 1 2   Harman Kardon Onyx Studio I II III Portable Bluetooth Wireless Speaker System Harman Kardon Onyx Studio 1 2 3 4 5 Portable Bluetooth Wireless Speaker System Harman Kardon Onyx Studio HKONYXSTUDIOG1  Harman Kardon Onyx Studio HKONYXSTUDIO3BLKAM Harman Kardon ONYX STUDIO3BLUEG1; ONYX STUDIO3R TR00236_B Harman Kardon ONYX STUDIO2BLKUS; HK ONYXSTUDIO  JN:NSA40ED-190200, ESX2567Q, AU38AA-00, AU38AA-OO, 6132A-ONYXST  Harman Kardon OYNX FC0005-0767095, FC0031, FC0027 Harman Kardon ONYXSTUDIO2BLKUS; HKONYXSTUDIO; HKONYXSTUDIO3BLKAM; APIONYXST3   *Compatible AC adapter/Device Part Numbers: NSA60ED-190300  NSA60ED190300  KCC-REM-JQH-NSA60ED-190300  NSA40ED-190200  ESX2567Q  AU38AA-00  AU38AA-OO  6132A-ONYXST FC0005-0767095 FC0031 FC0027 APIJBLBOOMBOX IC 6132A-JBLBOOMBOX   Kindly Note: Our compatible list is not complete.If your device model is not in it, please feel free to contact us.   for JBL Power Cord Replacement Charger Adapter Supply for Xtreme Xtreme 2 Xtreme Portable Wireless Speaker (Black Blue Red) 19V AC DC",https://walmart.com/ip/6ZLXU0EE2AQV,Electronics,/Cables & Connectors,$14.99,4.5,8 ratings
5XITN4XEUOIW,Scosche Universal Hands-Free Car Kit with FM Transmitter,"The Scosche Btfm4 universal hands-free car kit is perfect for making hands-free calls and wireless streaming music from your compatible device to your vehicles radio with a crystal-clear crisp sound. You can stream audio files using your device. The Digital LED Display shows the exact frequency the transmitter is tuned to for easy syncing with your vehicles stereo system. The Dual 2.4 + 1AMP USB ports on the car charger plugs into any vehicles 12V power port to power the Btfreq and charge your device at the same time. The convenient design of the LCD display provides an easy to read interface, so you know exactly what station or frequency the Btfreq is tuned to. It’s easy to sync; just find an unused FM frequency on your vehicles stereo and match the same frequency on the FM Transmitter. It’s super easy to use Siri and Google voice on your device with the Btfreq FM Transmitter. The FM Transmitter’s remote control allows you to safely and conveniently switch between radio stations, play/pause music or switch between the previous or next track. The Scosche Btfreq universal hands-free car kit and FM Transmitter is compatible with your iPhone, iPod, Android, MP3 Player, any other compatible device. Perfect for use in your vehicle while making hands-free calls, listening to music every day or while taking a long road trip! Dual lighted USB charging ports One Key pushbutton operation for volume and answering calls Play music and make calls through your car’s stereo DSP Echo Cancellation ensures a crystal clear conversation. LCD screen with backlit display Supports USB Music Play 100 transmitting frequencies Version 4.2 ",https://walmart.com/ip/5XITN4XEUOIW,Electronics,/FM Transmitters,$11.89,4.0,27 ratings
2JAXYMQ1DA4G,KOSS 191867 UR10 Headphones,"The KOSS Stratus Stereophone is a portable model that offers maximum sound quality and comfort in a lightweight, portable design. Today?s music lovers depend on lightweight, portable stereophones to reproduce their favorite recording on the go. The Stratus combines the very best in sound performance without sacrificing comfort and portability. It delivers deep bass and has a frequency response of 60 Hz through 20,000 Hz. It features an adjustable headband that provides a secure fit for active music listening. The closed, leatherette ear cushions provides maximum isolation and comfort. The Stratus offers the listener great value at an opening price point.Offers Maximum Sound Quality & Comfort In A Lightweight, Portable Design  Closed Leatherette Earpads Provide Maximum Isolation & Comfort  Features Adjustable Headband That Provides A Secure Fit For Active Music Listening  Freq Resp: 60Hz?20Khz  Imp: 32?  Sensitivity: 94Db/Mw  4Ft Straight, Single-Entry Cord  Limited Lifetime Warranty",https://walmart.com/ip/2JAXYMQ1DA4G,Electronics,/Headphones,$9.95,4.4,185 ratings
0WHIX3I7XJEN,"Foldable Kids Over Ear Headphones, Girls Boys Teens Wired Headsets Noise Reduction Earphone with Adjustable Padded Headband - Foldable 3.5mm Headphones Fit for Tablets IOS Android Smartphones PC",,https://walmart.com/ip/0WHIX3I7XJEN,Electronics,/Over-Ear and On-Ear Headphones,$8.47,3.7,38 ratings
5ZZ0IUQEXK1T,Wireless Noise Cancelling Trucker Headset Earpiece Earbud Microphone For Driving,"Wireless Stereo Earphone V8 HD Music Headset Earbud Sport HeadphoneBuilt-in HD microphone with CVC6.0 noise cancellation, also with enhanced bass response ensure, CSR's echo cancellation and noise suppression DSP software technology, this product ensures Hi-Fi stereo music sound and strong signal. Let you get high quality and clear voice even in noisy environment like inside a gym and running/cycling on the road. Product Features 100% brand new and high quality.  Compatible with all the wireless enabled devices, such as such as smart phones, ipad, etc.  Ergonomically designed for a secured yet comfortable wearing, perfect for both ears. Built-in HD microphone with CVC6.0 noise cancellation, ensure Hi-Fi stereo music sound and strong signal. With soft ear tip and ear hook, minimizes the discomfort of a prolonged use.  180 Degrees flip allows to adjust the angle and fit this headset in right or left ear , providing great convenience for users.Built-in long-life Lithium ion polymer rechargeable battery, supports up to 6 Hours Of Listening/ 8 hours Talk Time, 240 Hours Of standby time. Can be connected with 2 wireless devices simultaneously.  Work range up to 10 meters.  Easy to pair, answer/reject a call, control volume, start/stop the music.   Package Includes: 1 x V8 wireless Headphone.1 x Charging Cable.1 x User Manual.   100% brand new and high quality. Compatible with all the wireless enabled devices, such as such as smart phones, ipad, etc. Ergonomically designed for a secured yet comfortable wearing, perfect for both ears. Built-in HD microphone with CVC 6.0 Noise Cancelling, ensure Hi-Fi stereo music sound and strong signal. With soft ear tip and ear hook, minimizes the discomfort of a prolonged use. 180 Degrees flip allows to adjust the angle and fit this headset in right or left ear , providing great convenience for users. Built-in long-life Lithium ion polymer rechargeable battery, supports up to 6 Hours Of Listening/ 8 hours Talk Time,240 Hours Of standby ",https://walmart.com/ip/5ZZ0IUQEXK1T,Electronics,/Headphones,$14.99,3.5,42 ratings
1AXENW8GSYIF,"MP3 Player 64/32GB Supported with FM Radio & Voice Recorder, Multi-Functional Slim Music Player with 1.8"" LCD Screen, Video Photo Play Text Reading Function, Earphone Included - 40Hrs Playing Time",,https://walmart.com/ip/1AXENW8GSYIF,Electronics,/All MP3 Players,$13.47,2.3,6 ratings
5NEQIQRV01HI,"Maxell, MAX190338, Kids Safe Headphones, 1","Headphones feature a lightweight, comfortable design made especially for children. Controlled volume level allows safe listening. Fold into a compact shape for easy storage. Plus, included interchangeable headphone caps allow children to customize the design. Headphones are compatible with most electronic devices.  Maxell Kids Safe Headphones  Lightweight, comfortable design made especially for children Controlled volume level allows safe listening Foldable construction allows quick, easy storage Interchangeable headphone caps for customizable design ",https://walmart.com/ip/5NEQIQRV01HI,Electronics,/Headphones,$11.67,3.6,29 ratings
64B3P8AC9IJM,EEEKit Bluetooth Headphones Wireless Over-Ear Cat Ear Headphones with LED Light Built-in Microphone and Volume Control Fit for Cell Phones/iPhone/iPad/Laptop/PC/TV Kids Boys Girls Friends,,https://walmart.com/ip/64B3P8AC9IJM,Electronics,/Headphones,$21.97,4.2,5 ratings
7GE940ORJ37T,100 Pack - Everyday Wholesale Earbuds Bundle Bulk in-Ear Earphones,"Vibe Sound Stereo Hues bright and comfortable in-ear earphones. Stereo sound quality, without a mic. Compatible with iPhone, iPod, iPad, and most 3.5mm devices. ACTUAL PRODUCT PACKAGING AND MATERIALS MAY CONTAIN MORE AND DIFFERENT INFORMATION THAN WHAT IS SHOWN ON OUR WEBSITE. WE RECOMMEND THAT YOU DO NOT RELY SOLELY ON THE INFORMATION PRESENTED AND THAT YOU ALWAYS READ LABELS, WARNINGS, AND DIRECTIONS BEFORE USING OR CONSUMING A PRODUCT. PACKAGING AND STYLE MAY VARY. ASSORTED COLORS.Wholesale Lots Pack Perfect For Back to School Teachers Schools Museums for the Gym Office Supplies as Promotional Item Gift the Library Set of 24 Individually In Ear Wired Headphones In Black Packed in Retail Packaging Can be Sold at a Dollar Store Works With Most Audio Devices, Such as Apple IPads IPods IPhones (Does Not Work With IPhone 7 and Up) Cell Phones MP3 Players Music Devices ",https://walmart.com/ip/7GE940ORJ37T,Electronics,/All MP3 Accessories,$39.99,0.0,0 ratings
2W8QNAPDT6XS,"3.5mm Headphones, In-Ear EarBuds, by Insten 2 PAIR for Apple iPhone 6 6S 5S 5 SE 4S 4 3Gs iPod Touch 6th 5th 4th 3rd Generation iPad Laptop PC MP3 MP4 In Ear White Headphone Headset EarbudS EAR BUDS","Package Includes  Universal In-Ear Stereo Headset x 2   Item Description  Universal In-Ear Stereo Headset Listen to your favorite music on the MP3 player with these high quality stereo earphones Compact size, convenient for you to carry it in your pocket, purse or backpack Excellent sound quality in all ranges 3.5mm headset connector is compatible with all devices with 3.5mm headset port Color: White / Silver Cord Length: 43 inches Style: In-Ear Stereo Includes an extra pair of ear bud Accessory ONLY, Device / MP3 player not included Note: Apple Lightning to 3.5mm headphone jack adapter is needed to compatible with iPhone 7 /7 Plus   Product names are trademark of listed manufacturer or other owners, and are not trademarks of eForCity Corp. The manufacturer does not necessarily endorse use of these products.  Color: White/ Black Length: 42 inches Plug connector: 3.5mm diameter stereo plug ",https://walmart.com/ip/2W8QNAPDT6XS,Electronics,/Headphones,$5.99,3.7,31 ratings
67CKRHC1QIX1,"LOL Surprise ""REMIX"" Sing Along Boombox with Microphone. Sing Along to Built in Music. Real Working Microphone. Connects to your MP3 Player Device.","LOL Surprise REMIX Sing Along Boombox. Includes Real Working Microphone and a Built-In Speaker. Sing Along to the Built-In Music. Portable and Lightweight design for portability. Take it along anywhere you go. Ages 3 years and up. It makes the Perfect Gift. Built in Speaker. Easily connect with compatible MP3 players or any other device that has an aux-in. This sing along boombox has kid friendly, easy to use buttons. Includes a Real Microphone. The sing along microphone allows kids to sing their hearts out or make their own party. The Microphone is Built-In. Sing along to the built in music or connect your device and sing along to your own music, The mic includes an on/off switch. Portable and lightweight design. Take your boom box whenever and wherever you go. It's lightweight and has a built in handle for easy portability. The party never stops.The perfect toy or gift (batteries included) for any child ages 3 and up. Includes Built in Music to sing along with. Kids can also sing along to their favorite songs for hours of fun. ",https://walmart.com/ip/67CKRHC1QIX1,Toys,/Kids' Portable Audio,$29.97,0.0,0 ratings
4UQSBAKSI2AG,"Bluetooth Headphones Over Ear, EEEKit Wireless Foldable Earphones Noise Cancelling Stereo Headphones with Flashing LED Lights Adjustable Sport Headsets for Men Women Kids",,https://walmart.com/ip/4UQSBAKSI2AG,Electronics,/Headphones,$19.97,4.1,9 ratings
6MR9VUW5MWO0,True Wireless Earbuds Bluetooth 5.0 Headphones Sport Running Earphones Built-in Mic in Ear Running Headset with Ear Hooks Power Charging Case Compatible with iPhone 11 Pro Max XS XR Samsung Android,"Warranty Guaranty 12 months wireless earbuds warranty guaranty, unconditionally refund or resend with any quality problems, 24 hours quickly reply, only offered by OVPPH support.   High Fidelity Stereo Sound Innovative acoustic design and steady BT connection delivers HD stereo sound. Brighten up your workouts with music.   Bluetooth 5.0 Bluetooth 5.0 technology provides a stable wireless connections to your Smartphones. No wires to mess with equal no tangling. Faster pairing with stable connection up to 33ft/10m Bluetooth range.   Waterproof & Sweatproof Internal nano-coating protects the headphones from heavy rains or sweat throughout intense exercises. Just enjoy your time when running, jogging, riding, or in the gym.   Secure & Comfortable Made to stay in place. With adjustable, secure-fit silicone earhooks that sit securely and comfortably inside the ear, these earbuds will stay put no matter what workout you’re putting them through.   Long Play Time 8-10 hours Long-lasting play time with power box that can keep the headset running for 5-6 times.   Wide Compatible Bluetooth earphones connect to any Bluetooth device. Use it with your iPhone 11, 11 Pro, 11 Pro Max, XS Max, XS, X, XR, 8, 7, 6 Plus, 6S, SE, 5S, iPad, iPod, Samsung Galaxy S10+, S10, S10e, S9+, S9, S8, S7, S6, Note 10 Plus, LG, Google Pixel, Windows, Huawei, HTC, etc.   Package Included 1* Pair of Wireless Earbuds with Earhooks 3* Pair size ear plug 1* Type C Cable 1* Power Box 1* User Manual   【Upgraded Wireless Sports Headphones】Completely free of wire, cut off the cable hung around neck when compared with traditional sport Earbuds. With zero wires to hold you back, you’ll always have your music to motivate yourself. Uniquely built for sports, running, hiking, jogging, learning & other outside activity etc. 【EASY PAIRING】 Take out Two earbuds from charging box, the earbuds will power on automatically and connect to each other, then pairing to your Bluetooth device. Use the earbuds in dual mode (two earbuds) or it can be used in single mode, just give one earbud to your lover/familiar/friend to share your moment. 【CUSTOM FIT】 Reinforced design for sweat and water resistance with adjustable, secure-fit silicone earhooks for added comfort and stability. Ergonomically designed for Sport, Workout, Running, Jogging, Hiking, Biking, Gym; Come with 3 replacement sets of silicone caps (S, M, L), Design for various ear size to ensure comfortable Wearing. 【ADVANCED BLUETOOTH 5.0】Bluetooth 5.0 technology provides a stable wireless connections to your Smart phones. No wires to mess with equal no tangling. Faster pairing with stable connection up to 33ft/10m Bluetooth range, support all Bluetooth device cell phones, iPhones, iWatch, Samsung Galaxy, tablets, laptops. 【High-Definition Sound】Our this design bluetooth earphones featuring latest Bluetooth 5.0 CSR with CVC 6.0 noise reduction technology, acoustic echo cancellation guarantees high quality sound and enables you to call clearly at any place. True wireless stereo 360 degree, left and right channel separation, can be used alone or in pairs. 【CHARGE ON THE GO】 Hands-free wireless earbuds up to 8-10 hours playing time. Equipped with a mini and portable power case that will support your earphones up to 60 hours. It can conveniently be stored in your pocket or bag. Never worrying about low running time. ",https://walmart.com/ip/6MR9VUW5MWO0,Electronics,/Headphones,$29.99,4.2,13 ratings
726B17JAONK0,L21 Bluetooth 5.0 Headset TWS Wireless Earphones Stereo Mini Earbuds Headphones with Charging Box,,https://walmart.com/ip/726B17JAONK0,Electronics,/Headphones,$10.63,4.8,14 ratings
5AT4E5B6LCS5,onn. Charging Case Cover for Apple AirPods Pro & Similar Charging Cases,"Cover it up...in style! Our Charging Case Cover will keep your carrying case free of scratches while setting you apart from your friends. With a convenient carabiner and neck strap, now you'll always be prepared to escape from the silence! Our charging case is designed for Apple AirPods Pro and similar charging cases. Protect onn. We're onn. to something here. We took the hassle out of buying electronics and built a brand that's fresh and simple. With delightful pops of color, finding the right product has never been easier. Say goodbye to stressful decision-making and fear of the electronics aisle. Our mission is simple… to deliver great products and make it easy. Choose onn. and get back to using your brainpower for the important things in life… like pondering the question, ""What should I binge watch this weekend?"" onn. Charging Case Cover for Apple AirPods Pro & Similar Charging Cases:  Scratch-proof silicone Includes earphone neck strap & a carabiner Convenient access to charging port Carabiner is not suitable for climbing What's in the box? 1 Charging Case Cover, 1 Earphone Neck Strap & 1 Carabiner ",https://walmart.com/ip/5AT4E5B6LCS5,Electronics,/onn. Headphones,$4.88,4.1,57 ratings
57SKX8S9PBVM,Beyution Black Metal Wireless Bluetooth Headsets Over Ear Bluetooth Headphones with Mic fit for Samsung Smart Phones and all tablet Laptop with Bluetooth Funcstion (BT525-Black-Metal),"  Beyution BT525 Wireless Bluetooth Headphones Foldable Hi-fi Stereo Metal Headset for Smart Phones & Tablets.   Beyution Wireless Bluetooth Headphones develop a rich, Hi-Fi Stereo quality sound. Built in Microphone for easy call , is a full size headphone that easily syncs with any Bluetooth enabled device such as Smartphones Tablet.    Features:    ☆ Bluetooth V4.1 Versions  CSR solution,HSP,HFP,A2DP,AVRCP Lets you wireless connect to compatible devices, including Apple iPhone 7/7plus/6S/6/6plus/5s/5c/4s/4c/3/2 iPAD iPod, Android Smart phone; Samsung Galaxy S6/S5/S4/S3 Note 4/2/3; Galaxy Tablet; Nokia Toshiba Sony and BlackBerry Smart phone and devices.   ☆ Space-saving foldable headband  Allows simple transport and storage included free travel pouch.   ☆ 3.5mm audio jack  Provides a simple wired connection of a variety of devices.40mm drivers   ☆ Long Battery Life:  Built-in rechargeable lithium-polymer battery enables up to 7-8 hours of talk time or audio playback, Standby time up to 180 hours.   ☆ 3 Kinds of Working Modes:  Bluetooth Connection Mode:Bluetooth 4.1 tech, provide a speedy and steady connection with your bluetooth device;  Wired Connection Mode: When headphone was low-battery, you can enjoy the music in every moment with no charge via 3.5mm audio cable  Music Sharing Mode：Pair BT513 headphone to your device via Bluetooth, then you can wire connect to your another headphone and share the same music/ vedio with other peoples (family/ friends/ lover) via 3.5mm audio jack.   ☆ Noise Reduction Design:  Come with a 40mm driver along with neodymium magnets produce deep, enhanced bass and full-range sound for dynamic audio, bring you away from the noise of city and enjoy yourself in the music world.   ☆ Adjustable Headband:  Free to adjust the headband size to fit for everyone.   ☆ Hands-Free Calling:  Bluetooth headset builted-in micphone free your hands from Hand-held phone.   ☆ Ergonomic over-ear design:  With over-ear soft cushions helping to further reduce noise while provids a secure and comfortable wearing experience.    Specification:    ☆ Battery: 3.7v/250mAh  ☆ Charing input: 5v/1.0A  ☆ Standby time: about 200 hours  ☆ Successive Talking Time: about 8 hours  ☆ Music Playing Time: about 5~6 hours  ☆ Charging Time: 2~3 hours  ☆ Volume Control: 16 ranks, 3dB variation in each rank  ☆ Speaker Diameter: 40mm  ☆ Frequency Response: 20~20KHz  ☆ Microphone Unit: 4*1.5mm  ☆ S.P.L: -42±3dB  ☆ Impedance: ≤2.2KΩ  ☆ Frequency Response: 20Hz~20,000Hz  ☆ Bluetooth Receiver Range: 33 feet/360°    Packing list:   ☆ 1 pcs x Beyution bt525 wireless bluetooth headphone (BLACK)  ☆ 1 pcs x USB charging calbe  ☆ 1 pcs x 3.5mm audio cable  ☆ 1 pcs x User manual  ☆ 1 pcs x Carry Pounch Beyution BT525 Wireless Bluetooth Headphones for Reading,Working,jogging，hiking, biking, gym etc.  Bluit-in Micphone for Hand-free calling.  Bluetooth V4.1 water resistant, sweatproof hifi stereo headphones.",https://walmart.com/ip/57SKX8S9PBVM,Electronics,/Headphones,$13.99,4.7,12 ratings
3VQJWQRDOCGL,"TSV Portable Wireless Audio Transmitter Bluetooth 5.0 Music Audio Adapter for PC, Headphone, Speaker and 3.5mm Home Car Stereo Equipment, USB Powered HiFi Bluetooth Transmitter Low Latency",,https://walmart.com/ip/3VQJWQRDOCGL,Auto & Tires,/Car Speaker & Subwoofer Wiring,$9.97,1.7,3 ratings
